"Year","ISO_Code","Countries","FREEDOM ALL AREAS","QUARTILE","Government consumption without interest payments","Government consumption plus interest payments","Government consumption","Transfers and subsidies","Government investment","Top marginal income tax rate","Top marginal income and payroll tax rate","Top marginal tax rate","State ownership","Size of Government","Judicial independence","Impartial courts","Property rights","Military interference","Legal integrity","Contracts","Real property","Police and crime","Disparity Index","Legal System & Property Rights -- Without Gender Adjustment","Legal System & Property Rights -- With Gender Adjustment","Money growth","Standard deviation of inflation","Inflation","Foreign currency bank accounts","Sound Money","Trade tax revenue","Mean tariff rate","Standard deviation of tariff rates","Tariffs","Non-tariff trade barriers","Costs of importing and exporting","Regulatory trade barriers","Black market exchange rates","Financial openness","Capital controls","Freedom of foreigners to visit","Protection of Foreign Assets","Controls of the movement of capital and people","Freedom to trade internationally","Ownership of banks","Private sector credit","Interest rate controls/negative real interest rates)","Credit market regulation","Labor regulations and minimum wage","Hiring and firing regulations","Flexible wage determination","Hours Regulations","Cost of worker dismissal","Conscription","Foreign Labor","Labor market regulations","Regulatory Burden","Bureacracy costs","Impartial Public Administration","Tax compliance","Business regulation","Market openness","Business Permits","Distorton of the business environment","Freedom to enter markets and compete","Regulation","Bank Region","Bank Current Income Classification, 1990-Present"
1995,"ISR","Israel",6.52,2,2.24118908357812,0.833466012043423,1.53732754781077,5.06811989100818,9.9334995257067,4,0,2,6.7325,5.05428939290513,7.462156661,7.60766395555556,7.15,6.52777777777778,8.31316666666667,6.63137015804077,9.22675159786855,NA,0.88235294117647,7.55984097384419,7.115144445971,7.28416254586672,8.588,8.328,5,7.30004063646668,9.84,8.34,5.68,7.95333333333333,NA,NA,NA,10,4.4868803024292,2,NA,NA,3.2434401512146,7.06559116151598,0,8.42639613475744,8,5.47546537825248,7.66666666666667,7.53235828571429,7.92941176470588,3.925,4.96426194861111,0,NA,5.33628311094966,NA,6.339,8.535,NA,7.437,NA,NA,NA,NA,6.08291616306738,"Middle East & North Africa","High Income"
1995,"ITA","Italy",6.96,2,5.67251954984064,2.19381368449443,3.93316661716754,2.31607629427793,10,1,1,1,8.9775,5.24534858228909,6.281431483,6.42886664511111,5.43,10,8.32008333333333,6.34161927768455,4.49006911083695,NA,0.941176470588235,6.75600997856656,6.55730380272637,9.88870195336639,9.432,8.988,10,9.5771754883416,9.8,8.66,7.64,8.7,NA,NA,NA,10,0,8,NA,NA,4,7.56666666666667,5,6.73770801856667,10,7.24590267285556,4.9,4.40523757142857,5.22982541176471,4.55,4.16814999930556,3,NA,4.37553549708314,NA,4.7122,7.23,NA,5.9711,NA,NA,NA,NA,5.86417938997957,"Europe & Central Asia","High Income"
1995,"JAM","Jamaica",7.07,2,6.37243490014832,5.89496893606313,6.13370191810572,9.07356948228883,9.38908424493972,9,7,8,6.26,7.77127112906685,7.19752332083333,6.344083746,4.10082,10,5.8655,6.46792079394296,8.2890812310521,NA,0.88235294117647,6.8949898702612,6.48940223083407,5.3242594223069,5.308,4.414,10,6.26156485557673,8.54815609667428,7.2,5,6.91605203222476,NA,NA,NA,8.6,1.65725812315941,8,NA,NA,4.8286290615797,6.78156036460149,10,10,6,8.66666666666667,NA,8.087248,10,NA,6.30795266666667,10,NA,8.59880016666667,NA,NA,6.8725,NA,6.8725,NA,NA,NA,NA,8.04598894444445,"Latin America & the Caribbean","Lower-Middle Income"
1995,"JPN","Japan",8.01,1,5.49549805112219,4.50236702405543,4.99893253758881,6.81198910081744,8.43714285714286,2,1,1.5,9.12,6.17361289910982,8.02879594644445,7.72240538111111,6.83,10,9.49525,8.18612086733145,6.31600363981272,NA,0.941176470588235,8.08265369067139,7.84492858212223,9.9312957326479,9.532,9.872,10,9.83382393316198,8.93333333333333,8.74,6.64,8.10444444444444,NA,NA,NA,10,6.99404120445251,8,NA,NA,7.49702060222626,8.53382168222357,5,8.59695689006625,10,7.86565229668875,8.06666666666667,8.40244485714286,6.83823529411765,8.125,6.51441558527083,10,NA,7.99112706719967,NA,5.86175,8.2775,NA,7.069625,NA,NA,NA,NA,7.64213478796281,"East Asia & Pacific","High Income"
1995,"JOR","Jordan",5.9,3,3.71731219352662,3.23578089712773,3.47654654532717,9.40054495912806,5.57501280081925,NA,NA,NA,6.1275,6.14490107631862,5.21645978622222,6.225274723,4.33333333333333,6.80555555555555,7.50216666666667,6.0381433568383,NA,NA,0.352941176470588,6.02015557026935,4.07245817988809,9.77483025328246,9.516,9.322,0,7.15320756332062,6.2,NA,NA,6.2,NA,NA,NA,9.8,1.45010085776448,2,NA,NA,1.72505042888224,5.90835014296075,5,10,6,7,3.86666666666667,7.70254071428571,8.21568594117647,4.8,6.37560644444444,10,NA,6.82674996109555,NA,5.4,4.28,NA,4.84,NA,NA,NA,NA,6.22224998703185,"Middle East & North Africa","Lower-Middle Income"
1995,"KAZ","Kazakhstan",NA,NA,NA,NA,NA,NA,10,NA,NA,NA,6.5275,8.26375,3.85493975116667,4.656191265,NA,8.33333333333333,5.64458333333333,NA,7.94808478864689,NA,0.823529411764706,6.08742649429604,5.55030062715228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,10,4.16666666666667,4.86457328571429,5.59078414705882,1.75,3.62270827777778,NA,NA,3.99894647544351,NA,NA,3.025,NA,3.025,NA,NA,NA,NA,5.67464882514784,"Europe & Central Asia","Lower-Middle Income"
1995,"KEN","Kenya",5.96,3,6.5791295934488,NA,6.5791295934488,9.2223217682805,3.75872140354545,3,3,3,7.44,6.00003455305495,4.5225389595,3.4302236005,NA,8.33333333333333,5.49283333333333,6.44108126598479,7.78696984014764,NA,0.764705882352941,6.00116338879985,5.2951441665881,5.95270847481627,7.316,7.738,5,6.50167711870407,6.27333333333333,3.2,4.68,4.71777777777778,NA,NA,NA,9.6,1.65725812315941,8,NA,NA,4.8286290615797,6.38213561311916,5,10,4,6.33333333333333,4.13333333333333,8.60258864285714,8.40315891176471,7.5,6.65224933333333,10,NA,7.54855503688142,NA,NA,2.92,NA,2.92,NA,NA,NA,NA,5.60062945673825,"Sub-Saharan Africa","Low Income"
1995,"KOR","Korea, Rep.",7.25,1,6.99451479154729,6.82681795271404,6.91066637213067,7.68147138964578,10,5,5,5,7.785,7.47542755235529,6.25095721088889,6.569941453,4.255,8.33333333333333,8.05716666666667,9.052708365668,8.38533044567327,NA,0.823529411764706,7.27206249646145,6.63040992324426,8.93637594472313,9.26,8.88,5,8.01909398618078,8.66666666666667,7.7,7.36,7.90888888888889,NA,NA,NA,10,1.45010085776448,5,NA,NA,3.22505042888224,7.04464643925704,5,10,10,8.33333333333333,7.03333333333333,7.62387342857143,6.8557514117647,6.125,6.41598633333333,0,NA,5.6756574178338,NA,5.3762,9.2175,NA,7.29685,NA,NA,NA,NA,7.10194691705571,"East Asia & Pacific","High Income"
1995,"KWT","Kuwait",6.49,2,0,0,0,7.50408719346049,2.96867447576539,NA,NA,NA,5.1725,3.91131541730647,6.33170114416667,6.7444075565,NA,8.33333333333333,7.97583333333333,7.27835336181111,NA,NA,0.411764705882353,7.33272574582889,5.17604170293804,9.8287798638116,7.536,8.742,10,9.0266949659529,9.4,NA,NA,9.4,NA,NA,NA,10,10,2,NA,NA,6,8.46666666666667,5,7.37474276950864,10,7.45824758983621,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,4.2975,NA,4.2975,NA,NA,NA,NA,5.87787379491811,"Middle East & North Africa","High Income"
1995,"KGZ","Kyrgyz Republic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.0425,NA,3.97570643716667,3.7928435805,NA,NA,4.047,NA,NA,NA,0.823529411764706,3.93851667255556,3.59100049556536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,4.36666666666667,5.18935785714286,6.30856164705882,1.75,3.62270827777778,NA,NA,4.24745888972923,NA,NA,5.4925,NA,5.4925,NA,NA,NA,NA,3.24665296324308,"Europe & Central Asia","Low Income"
1995,"LAO","Lao PDR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2775,NA,5.130646821,3.8317493745,NA,NA,2.5455,NA,8.27024833960238,NA,0.823529411764706,4.94453613377559,4.50825353373657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.80357530713081,NA,NA,NA,1.80357530713081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1575,NA,2.1575,NA,NA,NA,NA,NA,"East Asia & Pacific","Low Income"
1995,"LVA","Latvia",6.2,3,4.06194291433825,3.73962359164939,3.90078325299382,5.17711171662125,10,7,NA,7,6,6.41557899392302,6.9472259335,6.6383935105,3.81743,8.33333333333333,7.75691666666667,7.32465052931329,NA,NA,0.823529411764706,6.80299166221888,6.2027276920231,NA,0,6.8,5,3.93333333333333,9.46,NA,NA,9.46,NA,NA,NA,9.6,NA,8,NA,NA,8,9.02,NA,8.88928450227244,2,5.44464225113622,1.83333333333333,6.94271335714286,6.84973811764706,1.325,4.54821811111111,1,NA,3.74983381987239,NA,NA,7.0775,NA,7.0775,NA,NA,NA,NA,5.42399202366954,"Europe & Central Asia","Lower-Middle Income"
1995,"LBN","Lebanon",NA,NA,NA,NA,NA,NA,7.26533999668005,NA,NA,NA,8.205,7.73516999834003,4.2251068945,4.9662120665,NA,6.66666666666667,5.53358333333333,8.8,NA,NA,0.823529411764706,6.0383137922,5.50552139877059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,5,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8375,NA,2.8375,NA,NA,NA,NA,1.41875,"Middle East & North Africa","Lower-Middle Income"
1995,"LSO","Lesotho",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,7.3425,3.67125,6.37265354133333,5.3130474275,NA,NA,6.973,NA,NA,NA,0.411764705882353,6.21956698961111,4.39028258090196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.22325556840699,NA,NA,NA,5.22325556840699,NA,NA,NA,NA,NA,5.96666666666667,8.57142857142857,7.05882352941176,4.175,4.74444444444444,NA,NA,6.10327264239029,NA,NA,5.3175,NA,5.3175,NA,NA,NA,NA,5.71038632119514,"Sub-Saharan Africa","Lower-Middle Income"
1995,"LBR","Liberia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.4825,NA,5.400935627,2.334971305,NA,1.66666666666667,2.88058333333333,2,NA,NA,1,2.8566313864,2.8566313864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.74328327638356,NA,NA,NA,6.74328327638356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.47,NA,1.47,NA,NA,NA,NA,NA,"Sub-Saharan Africa","Low Income"
1995,"LBY","Libya",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.995,NA,3.44237565433333,3.553028694,NA,5,5.75191666666667,8.8,9.64746217396619,NA,0.647058823529412,6.0324638648277,4.9679114180934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.03,NA,2.03,NA,NA,NA,NA,NA,"Middle East & North Africa","Upper-Middle Income"
1995,"LTU","Lithuania",5.87,3,5.11203826637301,3.63997705673435,4.37600766155368,7.3024523160763,9.75050280616006,7,2,4.5,6.8175,6.54929255675801,8.059674755,6.358496464,3.20064,8.33333333333333,7.23383333333333,7.44802060887013,NA,NA,0.823529411764706,6.7723330824228,6.17477428103255,NA,0,2.39,5,2.46333333333333,9.56,9.1,6.4,8.35333333333333,NA,NA,NA,10,NA,8,NA,NA,8,8.78444444444444,5,8.84173846121698,0,4.61391282040566,3,6.69942435714286,8.28529411764706,2.325,3.43378872222222,3,NA,4.45725119950202,NA,NA,6.9975,NA,6.9975,NA,NA,NA,NA,5.35622133996923,"Europe & Central Asia","Lower-Middle Income"
1995,"LUX","Luxembourg",8.04,1,3.83878119113897,3.93836772446684,3.8885744578029,3.26975476839237,8.64428151425185,3,2,2.5,8.6575,5.39202214808942,8.613049506,8.19349406222222,7.385,10,9.09025,10,3.68732294720588,NA,0.941176470588235,8.13844521648973,7.89907918071062,9.81629805833224,9.228,9.858,10,9.72557451458306,9.93333333333333,8.66,7.64,8.74444444444445,NA,NA,NA,10,NA,10,NA,NA,10,9.58148148148148,10,10,10,10,3.7,0.757142857142857,5.39411764705882,2.075,4.62222222222222,10,NA,4.42474712107065,NA,7.2437,9.5275,NA,8.3856,NA,NA,NA,NA,7.60344904035688,"Europe & Central Asia","High Income"
1995,"MDG","Madagascar",4.35,4,9.7346670111802,7.12554563178573,8.43010632148296,9.83651226158038,0,NA,NA,NA,6.045,6.07790464576584,4.86456343933333,4.155110698,NA,5,5.059,3.68686145062959,7.18637777014405,NA,0.588235294117647,4.9919855596845,3.96422382680828,5.8185561312403,4.048,0.966,0,2.70813903281007,4.33333333333333,4,6.92,5.08444444444444,NA,NA,NA,9.6,3.3286290615797,0,NA,NA,1.66431453078985,5.4495863250781,2,2.92090799630566,0,1.64030266543522,NA,5.57047,6.297778,NA,7.47632533333333,1,NA,5.08614333333333,NA,NA,3.8575,NA,3.8575,NA,NA,NA,NA,3.52798199958952,"Sub-Saharan Africa","Low Income"
1995,"MWI","Malawi",4.27,4,5.94939606588096,NA,5.94939606588096,NA,0,7,7,7,7.1875,5.03422401647024,6.21598397222222,5.06873096501262,4.76666666666667,6.66666666666667,6.85375,4.5544497209505,6.5553450790191,NA,0.764705882352941,5.81165615293397,5.12793189964762,4.90483420485345,0,0,0,1.22620855121336,6.2,3.84,3.8,4.61333333333333,NA,NA,NA,9.8,1.65725812315941,2,NA,NA,1.8286290615797,5.41398746497101,2,8.04804804804805,4,4.68268268268268,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,4.3675,NA,4.3675,NA,NA,NA,NA,4.52509134134134,"Sub-Saharan Africa","Low Income"
1995,"MYS","Malaysia",7,2,5.62235400895315,NA,5.62235400895315,9.04632152588556,6.17014035702868,7,7,7,4.98,6.56376317837348,5.39871739766667,6.161139856,6.14,8.33333333333333,6.55516666666667,6.38592266069984,4.16843355031894,NA,0.647058823529412,6.16324478066935,5.07561334878652,6.91005646226668,9.408,8.996,10,8.82851411556667,8.93333333333333,7.44,4.4,6.92444444444444,NA,NA,NA,10,5.96799433231354,5,NA,NA,5.48399716615677,7.46948053686707,5,10,10,8.33333333333333,5.13333333333333,8.93815914285714,8.52058823529412,6.3,4.61171388888889,10,NA,7.25063243339558,NA,8.07785,3.205,NA,5.641425,NA,NA,NA,NA,7.0751302555763,"East Asia & Pacific","Lower-Middle Income"
1995,"MLI","Mali",5.72,3,6.46307002307313,NA,6.46307002307313,NA,10,NA,NA,NA,8.3125,8.25852334102438,6.05797831816667,4.339015524,NA,6.66666666666667,5.8315,2.85209385252764,NA,NA,0.529411764705882,5.1494508722722,3.93781537291403,8.34593854561689,5.184,7.502,0,5.25798463640422,6.8,6.74,4.96,6.16666666666667,NA,NA,NA,9.8,8.36430154971681,0,NA,NA,4.18215077485841,6.71627248050836,2,7.37111863110439,6,5.12370621036813,4.2,6.07142857142857,5.39411764705882,3.325,5.47777777777778,0,NA,4.07805399937753,NA,NA,4.1475,NA,4.1475,NA,NA,NA,NA,4.44975340324855,"Sub-Saharan Africa","Low Income"
1995,"MLT","Malta",7.31,1,4.37798877696576,4.66412681522578,4.52105779609577,6.49046321525885,10,7,7,7,6.79,6.96030420227092,7.50461320866667,7.90453897,NA,10,8.6595,9.5,NA,NA,0.941176470588235,8.71373043573333,8.45744424644706,9.7518429393545,9.628,8.888,0,7.06696073483862,9.5,NA,NA,9.5,NA,NA,NA,9.2,1.65725812315941,2,NA,NA,1.8286290615797,6.8428763538599,0,9.40547800869591,10,6.4684926695653,7.4,6.78571428571429,5.58823529411765,6.25,5.56666666666667,10,NA,6.93176937441643,NA,NA,8.3325,NA,8.3325,NA,NA,NA,NA,7.24425401466058,"Middle East & North Africa","Upper-Middle Income"
1995,"MRT","Mauritania",NA,NA,NA,NA,NA,NA,2.43725570768696,NA,NA,NA,6.6675,4.55237785384348,2.95599374133333,3.488840813,NA,NA,3.435,NA,NA,NA,0.470588235294118,3.29327818477778,2.42152807704248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.3286290615797,NA,NA,NA,3.3286290615797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.7725,NA,5.7725,NA,NA,NA,NA,NA,"Sub-Saharan Africa","Low Income"
1995,"MUS","Mauritius",7.44,1,7.13257768788176,5.69155108396962,6.41206438592569,8.93732970027248,4.44947474774541,8,7,7.5,7.94,7.04777376678872,6.42810031055556,6.91175293066667,4.80096,NA,7.4805,3.942754209479,6.85928686793146,NA,0.941176470588235,6.07055905310545,5.89201319860235,8.53318397057132,9.456,9.062,10,9.26279599264283,6.05333333333333,2.76,NA,4.40666666666667,NA,NA,NA,10,0,8,NA,NA,4,6.13555555555556,10,10,10,10,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,7.6825,NA,7.6825,NA,NA,NA,NA,8.84125,"Sub-Saharan Africa","Lower-Middle Income"
1995,"MEX","Mexico",6.72,2,7.79942267977514,7.9629890582788,7.88120586902697,8.09264305177112,9.08542476165351,7,NA,7,7.2425,7.86035473649032,5.19762019133333,4.85842599966667,5.215,8.47222222222222,5.23075,7.09632931043032,NA,NA,1,6.01172462060876,6.01172462060876,6.79835181781685,5.62,2.43,5,4.96208795445421,9.3,7.48,7.84,8.20666666666667,NA,NA,NA,10,10,5,NA,NA,7.5,8.56888888888889,8,9.86952819461372,8,8.62317606487124,4.3,5.52492835714286,5.56647058823529,4.8,3.63127172222222,3,NA,4.47044511126673,NA,6.09415,4.7725,NA,5.433325,NA,NA,NA,NA,6.17564872537932,"Latin America & the Caribbean","Upper-Middle Income"
1995,"MDA","Moldova",NA,NA,NA,2.73492027270039,2.73492027270039,NA,10,NA,NA,NA,4.9075,5.8808067575668,6.0534942885,4.303379758,NA,6.66666666666667,6.72066666666667,NA,NA,NA,0.823529411764706,5.93605184495833,5.41228256452083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.6111617686554,NA,5.6111617686554,2.6,6.07142857142857,5.29411764705882,1.825,2.75555555555556,NA,NA,3.70922035480859,NA,NA,4.625,NA,4.625,NA,NA,NA,NA,4.64846070782133,"Europe & Central Asia","Lower-Middle Income"
1995,"MNG","Mongolia",NA,NA,NA,6.61157083393702,6.61157083393702,NA,1.30605006520903,NA,NA,NA,6.96,4.95920696638202,6.10104150866667,5.4482942405,NA,8.33333333333333,6.61258333333333,7.5,NA,NA,0.941176470588235,6.79905048316667,6.59907841013235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,10,4.36666666666667,6.5,7.05882352941176,4.325,3.52222222222222,NA,NA,5.15454248366013,NA,NA,7.505,NA,7.505,NA,NA,NA,NA,7.55318082788671,"East Asia & Pacific","Lower-Middle Income"
1995,"MNE","Montenegro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.35855783683333,5.9941492565,NA,NA,6.792,NA,6.97511279549501,NA,0.823529411764706,6.52995497220708,5.9537824746594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Europe & Central Asia",".."
1995,"MAR","Morocco",5.65,3,6.00933370022421,4.48938068681505,5.24935719351963,9.06811989100817,9.45051890772222,3,NA,3,5.6525,6.48409919845,5.69095047683333,4.8356954565,NA,6.66666666666667,7.36766666666667,6.39927490081279,4.20623202530444,NA,0.529411764705882,5.86108103213065,4.48200314221755,9.00309400787966,9.112,8.408,0,6.63077350196991,5.45333333333333,5.44,4.72,5.20444444444444,NA,NA,NA,9.8,0,2,NA,NA,1,5.33481481481482,5,8.28337738048435,8,7.09445912682812,2.93333333333333,6.23883014285714,7.15359488235294,3.925,5.72796166666667,1,NA,4.49645333753501,NA,NA,4.335,NA,4.335,NA,NA,NA,NA,5.30863748812104,"Middle East & North Africa","Lower-Middle Income"
1995,"MOZ","Mozambique",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,7.415,3.7075,5.7249588675,4.9337544515,NA,3.33333333333333,5.399,3.675,NA,NA,0.588235294117647,4.61320933046667,3.6634309389,1.98463868569371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.684563,7.026666,NA,5.425431,NA,NA,6.71222,NA,NA,3.85,NA,3.85,NA,NA,NA,NA,5.28111,"Sub-Saharan Africa","Low Income"
1995,"MMR","Myanmar",2.86,4,NA,NA,NA,NA,NA,NA,NA,NA,3.015,NA,2.59061600083333,3.104808675,NA,1.66666666666667,5.23083333333333,6.5,6.3768185360124,NA,0.88235294117647,4.24495720197429,3.99525383715227,5.21240986312816,7.616,6.112,0,4.73510246578204,0,NA,NA,0,NA,NA,NA,0,1.65725812315941,0,NA,NA,0.828629061579704,0.276209687193235,0,1.49018040660208,0,0.496726802200693,2.96666666666667,9.28571428571429,5.98235294117647,7.425,7.04444444444444,3,NA,5.95069638966698,NA,NA,0.9125,NA,0.9125,NA,NA,NA,NA,2.45330773062256,"East Asia & Pacific","Low Income"
1995,"NAM","Namibia",5.9,3,1.0946329006917,2.68315565693248,1.88889427881209,9.2092411531191,5.17451298701299,NA,NA,NA,6.0275,5.57503710473604,7.30110704833333,7.15249079071498,6.53,9.86111111111111,8.74941666666667,6.2772738649688,7.76888077019057,NA,0.470588235294118,7.66289717885507,5.63448321974637,6.07104029951334,8.336,8.564,0,5.74276007487833,4.29333333333333,6.06,1.24,3.86444444444444,NA,NA,NA,10,NA,2,NA,NA,2,5.28814814814815,NA,8.66199387275912,8,8.33099693637956,3.43333333333333,9.28571428571429,6.02941176470588,2.675,3.8,10,NA,5.87057656395892,NA,NA,7.53,NA,7.53,NA,NA,NA,NA,7.24385783344616,"Sub-Saharan Africa","Lower-Middle Income"
1995,"NPL","Nepal",5.64,3,8.65476211370867,8.28674606318422,8.47075408844645,NA,5.38409285566614,NA,NA,NA,6.2875,6.71411564803753,5.475933958,4.0499532355,NA,NA,6.9635,3.37159843758835,7.79682454266185,NA,0.705882352941177,5.53156203475004,4.71809702963974,7.79032666551987,8.16,8.74,0,6.17258166637997,6.37333333333333,6.78,3.64,5.59777777777778,NA,NA,NA,6.2,3.3286290615797,0,NA,NA,1.66431453078985,4.48736410285588,0,6.67667667667668,8,4.89222555889223,NA,6.845638,6.786667,NA,7.942166,10,NA,7.89361775,NA,NA,5.5175,NA,5.5175,NA,NA,NA,NA,6.10111443629741,"South Asia","Low Income"
1995,"NLD","Netherlands",7.99,1,6.07515393261189,1.39454437543081,3.73484915402135,2.04359673024523,9.14161694814824,2,0,1,7.775,4.73901256648296,8.26319298788889,8.92863099444445,7.455,10,9.403,7.5541689488497,9.89645927755771,NA,1,8.78577888696296,8.78577888696296,9.2691332937457,9.852,9.674,10,9.69878332343642,9.66666666666667,8.66,7.64,8.65555555555556,NA,NA,NA,10,NA,10,NA,NA,10,9.55185185185185,10,6.67865970890935,10,8.89288656963645,4.9,6.36562821428571,5.02901944117647,1.825,5.42711669642361,3,NA,4.4244607253143,NA,7.3682,9.0975,NA,8.23285,NA,NA,NA,NA,7.18339909831692,"Europe & Central Asia","High Income"
1995,"NZL","New Zealand",8.49,1,6.20908025612916,3.78737731420154,4.99822878516535,6.64850136239782,10,7,7,7,7.6025,7.24984602951263,8.82245997511111,9.24138442444444,7.29,10,9.24925,8.75001002627204,5.48700038482475,NA,1,8.40572925866462,8.40572925866462,9.17430593862406,9.868,9.546,10,9.64707648465602,9.06666666666667,8.3,5.84,7.73555555555556,NA,NA,NA,10,1.65725812315941,10,NA,NA,5.8286290615797,7.85472820571175,10,10,10,10,6.3,8.75958771428571,9.36176470588235,10,7.11503,10,NA,8.58939707002801,NA,9.34775,9.3725,NA,9.360125,NA,NA,NA,NA,9.316507356676,"East Asia & Pacific","High Income"
1995,"NIC","Nicaragua",6.14,3,8.02671549332094,8.80618804132048,8.41645176732071,8.50136239782016,4.79290681729521,8,4,6,8.4675,7.23564419648722,4.609066157,4.118760034,2.08375,5,6.02958333333333,6.13328189927554,4.3385266877537,NA,0.88235294117647,4.61613830162322,4.34460075446892,4.3322736681435,0,8.042,5,4.34356841703588,6.06666666666667,7.86,9.72,7.88222222222222,NA,NA,NA,8.4,10,5,NA,NA,7.5,7.92740740740741,NA,10,6,8,3.33333333333333,8.60378685714286,8.23529411764706,3.075,7.90487522222222,10,NA,6.85871492172425,NA,NA,5.665,NA,5.665,NA,NA,NA,NA,6.84123830724142,"Latin America & the Caribbean","Lower-Middle Income"
1995,"NER","Niger",4.72,4,7.61623330322787,NA,7.61623330322787,NA,0,NA,NA,NA,6.135,4.58374443440929,5.15670145366667,5.004709934,NA,3.33333333333333,5.50116666666667,4.31795629439495,0,NA,0.470588235294118,3.88564461367694,2.85709162770363,9.82652201377455,4.64,8.924,0,5.84763050344364,2.8,NA,NA,2.8,NA,NA,NA,9.8,3.3286290615797,0,NA,NA,1.66431453078985,4.75477151026328,5,7.76738707897467,6,6.25579569299156,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,4.8625,NA,4.8625,NA,NA,NA,NA,5.55914784649578,"Sub-Saharan Africa","Low Income"
1995,"NGA","Nigeria",3.83,4,7.77583887180262,NA,7.77583887180262,NA,6.10655045239694,7,NA,7,7.0975,6.99497233104989,4.18483808766667,4.12499828,2.51717,3.75,4.67425,4.75281996273931,7.38522484758578,NA,0.823529411764706,4.48418588257025,4.08852242234346,4.29803127827991,1.06,0,0,1.33950781956998,NA,5.64,3.72,4.68,NA,NA,NA,0,1.65725812315941,0,NA,NA,0.828629061579704,1.83620968719323,5,8.68868868868869,0,4.5628962295629,7.66666666666667,9.13950114285714,8.95098005882353,8.325,7.13681955555556,10,NA,8.53649457065048,NA,NA,1.6225,NA,1.6225,NA,NA,NA,NA,4.90729693340446,"Sub-Saharan Africa","Low Income"
1995,"MKD","North Macedonia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.885,NA,6.64767845083333,5.3283443145,NA,NA,6.7965,4.61739713581567,9.15932266929737,NA,0.941176470588235,6.50984851408928,6.31838238132194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,10,5.76666666666667,5.07142857142857,6.47058823529412,3.075,4.44444444444444,NA,NA,4.96562558356676,NA,NA,5.895,NA,5.895,NA,NA,NA,NA,6.95354186118892,"Europe & Central Asia","Lower-Middle Income"
1995,"NOR","Norway",7.88,1,3.00333553213047,2.31548597023677,2.65941075118362,4.19618528610354,8.82075066124767,5,2,3.5,6.6775,5.17076933970697,8.83625172122222,9.16996866444445,7.605,10,9.4865,8.76340354911958,8.71147848826413,NA,1,8.93894320329291,8.93894320329291,9.8065615605939,9.428,9.382,10,9.65414039014848,9.73333333333333,8.82,5.72,8.09111111111111,NA,NA,NA,10,4.16441917419434,8,NA,NA,6.08220958709717,8.05777356606943,8,10,10,9.33333333333333,4.03333333333333,5.44103535714286,4.63326802941176,5.45,4.48742424438889,3,NA,4.50751016071281,NA,8.11105,9.6475,NA,8.879275,NA,NA,NA,NA,7.57337283134871,"Europe & Central Asia","High Income"
